"","firstgabor","corrAns","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","key_resp_2.keys","key_resp_2.rt","resp.keys","resp.corr","resp.rt","resp_mrating.keys","resp_mrating.rt","lumi","mean","luminance","expName","participant","frameRate","session","date","blocks.thisTrial","X"
"5443",1,"left",8,0,8,0,1,5,15,4,2,0.729533490441,1,1,0.670088740344,3,0.658147737331,0.518377001,0.875,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5444",1,"left",8,0,8,0,1,6,16,6,2,0.729548890735,2,0,1.32885325945,1,1.34042735046,0.518377001,0.823529411765,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5445",2,"down",8,0,8,0,1,7,17,9,1,0.494204676839,2,1,0.658364111463,1,0.528766786803,0.518377001,0.833333333333,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5446",2,"down",8,0,8,0,1,8,18,5,1,0.588362844788,2,1,0.446622773263,1,1.2933540416,0.518377001,0.842105263158,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5447",1,"left",8,0,8,0,1,9,19,0,1,0.529452484896,1,1,0.481901381907,2,0.516804223376,0.518377001,0.85,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5448",1,"left",8,0,8,0,2,0,20,6,1,0.482468497736,1,1,0.470197158415,2,0.446317462432,0.518377001,0.857142857143,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5449",1,"left",8,0,8,0,2,1,21,4,1,0.423662859841,1,1,0.528975075778,2,0.528499976706,0.518377001,0.863636363636,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5450",1,"left",8,0,8,0,2,2,22,8,1,0.682415905731,1,1,0.611253456884,3,0.811162749153,0.518377001,0.869565217391,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5451",1,"left",8,0,8,0,2,3,23,0,2,0.541321876541,2,0,1.35242032947,3,1.12861671094,0.518377001,0.833333333333,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5452",1,"left",8,0,8,0,2,4,24,2,1,0.45893530837,1,1,0.376037450435,3,0.468980535183,0.518377001,0.84,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5453",2,"down",8,0,8,0,2,5,25,7,1,0.435366313319,2,1,0.411331844381,3,0.387578430809,0.518377001,0.846153846154,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5454",2,"down",8,0,8,0,2,6,26,5,1,0.541585606577,2,1,0.411297193719,3,0.399311529854,0.518377001,0.851851851852,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5455",2,"down",8,0,8,0,2,7,27,9,2,0.670683191696,2,1,0.623098978074,2,0.646312611339,0.518377001,0.857142857143,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5456",2,"down",8,0,8,0,2,8,28,1,2,1.64706068062,2,1,0.364228119935,2,0.175841327689,0.518377001,0.862068965517,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5457",2,"down",8,0,8,0,2,9,29,3,2,0.623586012374,1,0,0.505377975192,2,0.375812221135,0.518377001,0.833333333333,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5458",2,"down",8,0,8,0,3,0,30,7,2,0.447204519369,1,0,0.752382521743,1,0.399355035684,0.518377001,0.806451612903,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5459",2,"down",8,0,8,0,3,1,31,3,2,0.847194817185,2,1,0.422963686491,2,0.15232315361,0.518377001,0.8125,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5460",2,"down",8,0,8,0,3,2,32,5,1,0.388335355265,2,1,0.623051237162,3,0.622851803357,0.518377001,0.818181818182,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5461",1,"left",8,0,8,0,3,3,33,4,2,1.09419127858,1,1,0.599518047797,2,0.434632104299,0.518377001,0.823529411765,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5462",2,"down",8,0,8,0,3,4,34,1,1,0.764813254111,2,1,0.634812826751,2,0.987520371702,0.518377001,0.828571428571,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5463",2,"down",8,0,8,0,3,5,35,9,1,0.623580237265,2,1,0.517194235823,2,0.51698248178,0.518377001,0.833333333333,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5464",1,"left",8,0,8,0,3,6,36,2,2,0.811784151019,1,1,0.764270008736,1,0.411062724243,0.518377001,0.837837837838,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5465",1,"left",8,0,8,0,3,7,37,8,1,0.611865233566,1,1,0.528903464412,1,0.481558340356,0.518377001,0.842105263158,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5466",1,"left",8,0,8,0,3,8,38,0,1,0.470709218192,1,1,0.387767084412,1,0.258147429326,0.518377001,0.846153846154,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5467",1,"left",8,0,8,0,3,9,39,6,2,0.717714919767,2,0,1.39947785303,1,0.893421494884,0.518377001,0.825,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5468",2,"down",8,0,8,0,4,0,40,1,2,0.458917598033,2,1,0.740784175274,1,0.763928507215,0.518377001,0.829268292683,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5469",2,"down",8,0,8,0,4,1,41,7,2,0.600101333936,2,1,0.458355487299,1,0.599324004092,0.518377001,0.833333333333,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5470",1,"left",8,0,8,0,4,2,42,8,2,1.02343193243,1,1,0.587758383246,1,0.834597376637,0.518377001,0.837209302326,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5471",1,"left",8,0,8,0,4,3,43,0,2,0.576414141628,1,1,2.09351212562,1,0.69347370188,0.518377001,0.840909090909,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5472",1,"left",8,0,8,0,4,4,44,6,1,0.611904119309,1,1,0.399487093206,2,0.552264940499,0.518377001,0.844444444444,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5473",2,"down",8,0,8,0,4,5,45,5,2,0.4824561775,2,1,1.17594412465,2,1.1875097455,0.518377001,0.847826086957,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5474",1,"left",8,0,8,0,4,6,46,2,1,0.40007384441,1,1,0.387777479611,2,0.340541697644,0.518377001,0.851063829787,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5475",2,"down",8,0,8,0,4,7,47,9,2,0.811850372282,2,1,1.48181475525,1,0.764013208831,0.518377001,0.854166666667,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5476",2,"down",8,0,8,0,4,8,48,3,2,1.05890381477,1,0,0.740677528236,1,0.705156749969,0.518377001,0.836734693878,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5477",1,"left",8,0,8,0,4,9,49,4,1,0.494275518191,1,1,0.505380285238,2,0.76402360403,0.518377001,0.84,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5478",NA,"",8,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5479",1,"left",9,0,9,0,0,0,0,6,1,0.882413364683,1,1,0.987528071848,1,0.763719063214,0.518377001,1,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5480",2,"down",9,0,9,0,0,1,1,1,2,2.76479939384,2,1,0.775780188522,2,0.552247615167,0.518377001,1,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5481",2,"down",9,0,9,0,0,2,2,9,1,0.811861537495,2,1,0.599527672981,2,0.599321694048,0.518377001,1,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5482",1,"left",9,0,9,0,0,3,3,0,1,0.411875474761,2,0,0.458337391952,1,0.634617628024,0.518377001,0.75,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5483",2,"down",9,0,9,0,0,4,4,5,2,1.07061073331,1,0,0.670106835691,1,0.599325544123,0.518377001,0.6,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5484",2,"down",9,0,9,0,0,5,5,3,2,0.482432692053,1,0,0.528936960052,2,0.493419646848,0.518377001,0.5,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5485",1,"left",9,0,9,0,0,6,6,4,1,0.541270670563,1,1,0.528810677641,1,0.740608226914,0.518377001,0.571428571429,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5486",2,"down",9,0,9,0,0,7,7,7,1,0.823597716597,2,1,0.423084193792,2,0.599352879643,0.518377001,0.625,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5487",1,"left",9,0,9,0,0,8,8,2,1,0.658920062078,1,1,0.587765698385,2,0.587528918864,0.518377001,0.666666666667,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5488",1,"left",9,0,9,0,0,9,9,8,2,0.917713918747,1,1,0.446690919562,3,0.458004360593,0.518377001,0.7,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5489",1,"left",9,0,9,0,1,0,10,4,2,0.74123848395,1,1,0.517210406133,3,0.434578588278,0.518377001,0.727272727273,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5490",2,"down",9,0,9,0,1,1,11,9,2,0.564801549885,2,1,0.764246908295,3,0.387560720472,0.518377001,0.75,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5491",2,"down",9,0,9,0,1,2,12,7,1,0.611855608382,2,1,0.528947740257,2,0.64636766739,0.518377001,0.769230769231,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5492",2,"down",9,0,9,0,1,3,13,3,2,0.482513928604,2,1,0.564193623277,1,1.10515898301,0.518377001,0.785714285714,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5493",2,"down",9,0,9,0,1,4,14,1,2,0.800084547614,2,1,1.09360683742,2,0.834580051305,0.518377001,0.8,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5494",1,"left",9,0,9,0,1,5,15,0,1,0.529647298614,1,1,0.42297408169,2,0.364054096612,0.518377001,0.8125,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5495",1,"left",9,0,9,0,1,6,16,8,1,0.470690352831,1,1,0.164246831293,1,0.116997574069,0.518377001,0.823529411765,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5496",1,"left",9,0,9,0,1,7,17,2,1,0.447127517898,1,1,0.152517197317,1,0.152277337735,0.518377001,0.833333333333,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5497",2,"down",9,0,9,0,1,8,18,5,1,0.952995222444,2,1,0.505402230656,2,0.540546471735,0.518377001,0.842105263158,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5498",1,"left",9,0,9,0,1,9,19,6,1,0.470678802612,1,1,0.458360107386,2,0.410159882003,0.518377001,0.85,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5499",2,"down",9,0,9,0,2,0,20,5,1,0.505977816645,2,1,0.787783177719,3,0.458136033107,0.518377001,0.857142857143,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5500",1,"left",9,0,9,0,2,1,21,4,1,0.5529929894,1,1,0.387851401023,2,0.375710579194,0.518377001,0.863636363636,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5501",1,"left",9,0,9,0,2,2,22,6,1,0.517761736659,1,1,0.517218491288,2,0.516952451206,0.518377001,0.869565217391,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5502",1,"left",9,0,9,0,2,3,23,0,1,0.494226622257,1,1,0.57598793849,2,0.434607078822,0.518377001,0.875,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5503",1,"left",9,0,9,0,2,4,24,2,1,0.529529486366,2,0,1.14064203056,2,0.575843175726,0.518377001,0.84,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5504",2,"down",9,0,9,0,2,5,25,1,1,0.505989366868,2,1,0.799496256381,1,0.799300287639,0.518377001,0.846153846154,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5505",2,"down",9,0,9,0,2,6,26,9,1,0.611887563993,2,1,0.387721268537,2,0.493499343369,0.518377001,0.851851851852,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5506",2,"down",9,0,9,0,2,7,27,3,1,0.670611195321,2,1,0.446595052734,2,0.493450062429,0.518377001,0.857142857143,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5507",2,"down",9,0,9,0,2,8,28,7,1,0.611884483935,2,1,0.434813442762,2,0.44639484891,0.518377001,0.862068965517,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5508",1,"left",9,0,9,0,2,9,29,8,1,0.541308401283,1,1,0.599493022319,2,0.44642102941,0.518377001,0.866666666667,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5509",2,"down",9,0,9,0,3,0,30,5,1,0.494230857339,2,1,0.411307973927,2,0.587526608821,0.518377001,0.870967741935,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5510",1,"left",9,0,9,0,3,1,31,0,1,0.482481972993,1,1,0.481886366621,2,0.352207805408,0.518377001,0.875,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5511",1,"left",9,0,9,0,3,2,32,2,1,0.50596857647,1,1,0.317224497401,1,0.340382689608,0.518377001,0.878787878788,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5512",1,"left",9,0,9,0,3,3,33,8,1,0.482463107634,1,1,0.434795732424,2,0.493479707995,0.518377001,0.882352941176,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5513",2,"down",9,0,9,0,3,4,34,9,1,0.399924846566,1,0,0.57587590135,2,0.516981711766,0.518377001,0.857142857143,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5514",1,"left",9,0,9,0,3,5,35,6,2,0.56477767943,1,1,1.35242956964,1,0.316985407837,0.518377001,0.861111111111,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5515",2,"down",9,0,9,0,3,6,36,1,2,0.494217767087,2,1,0.493631015883,1,1.37570980918,0.518377001,0.864864864865,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5516",2,"down",9,0,9,0,3,7,37,7,1,0.7059021242,2,1,0.517185765661,1,0.31700658324,0.518377001,0.868421052632,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5517",2,"down",9,0,9,0,3,8,38,3,2,0.470714223287,1,0,0.493617925635,1,0.458038626248,0.518377001,0.846153846154,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5518",1,"left",9,0,9,0,3,9,39,4,2,0.435457945068,2,0,0.375868047202,1,0.693481402026,0.518377001,0.825,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5519",1,"left",9,0,9,0,4,0,40,0,2,0.506010157264,2,0,0.517154965075,1,0.505235137465,0.518377001,0.80487804878,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5520",2,"down",9,0,9,0,4,1,41,7,2,0.588347059487,2,1,0.587867725333,1,0.599239687481,0.518377001,0.809523809524,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5521",2,"down",9,0,9,0,4,2,42,3,2,0.376647302079,2,1,0.528786422175,1,0.50522281723,0.518377001,0.813953488372,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5522",1,"left",9,0,9,0,4,3,43,2,2,0.576585469898,2,0,0.646562096103,1,0.552268405565,0.518377001,0.795454545455,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5523",2,"down",9,0,9,0,4,4,44,5,2,0.447170253716,1,0,0.67012146597,1,0.822804216446,0.518377001,0.777777777778,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5524",1,"left",9,0,9,0,4,5,45,6,1,0.470543280024,1,1,0.340718801026,1,0.152297743127,0.518377001,0.782608695652,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5525",2,"down",9,0,9,0,4,6,46,9,1,0.494220847148,2,1,0.470103986636,2,0.78756064347,0.518377001,0.787234042553,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5526",2,"down",9,0,9,0,4,7,47,1,1,0.529499455792,2,1,0.505269788127,1,0.505379515222,0.518377001,0.791666666667,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5527",1,"left",9,0,9,0,4,8,48,8,2,0.576571609636,2,0,0.646618692184,1,1.10512587238,0.518377001,0.775510204082,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5528",1,"left",9,0,9,0,4,9,49,4,1,0.588311253803,1,1,0.481881746533,2,0.764228042934,0.518377001,0.78,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5529",NA,"",9,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518377001,"metacognition_realexp","qa",84.7042114815,1,"2013_Nov_08_1631",NA,NA
"5530",1,"left",0,0,0,0,0,0,0,6,1,1.01183387985,1,1,0.869840411833,2,1.04609696028,0.075,1,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5531",2,"down",0,0,0,0,0,1,1,1,1,0.317716785383,1,0,0.681919385472,2,0.811153038088,0.075,0.5,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5532",1,"left",0,0,0,0,0,2,2,4,2,0.376371433751,2,0,0.716204026143,2,0.823735751466,0.075,0.333333333333,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5533",2,"down",0,0,0,0,0,3,3,9,2,0.553305204914,1,0,1.02274297916,1,0.905214614919,0.075,0.25,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5534",2,"down",0,0,0,0,0,4,4,3,1,0.905928028053,2,1,0.776034477916,1,0.764035046177,0.075,0.4,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5535",1,"left",0,0,0,0,0,5,5,8,1,0.376557775875,1,1,0.481917306446,1,0.928771878356,0.075,0.5,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5536",2,"down",0,0,0,0,0,6,6,5,2,0.353070968245,2,1,0.764239868513,2,0.905158019275,0.075,0.571428571429,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5537",1,"left",0,0,0,0,0,7,7,2,1,0.588343684176,1,1,0.67008935567,1,0.987536252975,0.075,0.625,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5538",1,"left",0,0,0,0,0,8,8,0,1,0.506035521274,1,1,0.646626803311,2,1.54035673737,0.075,0.666666666667,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5539",2,"down",0,0,0,0,0,9,9,7,1,0.458915219337,2,1,0.681861634814,2,0.95232221171,0.075,0.7,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5540",2,"down",0,0,0,0,1,0,10,9,2,0.364769711552,2,1,0.529013353105,2,0.846332813962,0.075,0.727272727273,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5541",1,"left",0,0,0,0,1,1,11,2,2,0.341272893802,2,0,0.47014579731,2,0.0815439291946,0.075,0.666666666667,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5542",2,"down",0,0,0,0,1,2,12,7,1,0.529497688625,2,1,0.517164843095,3,0.964050215352,0.075,0.692307692308,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5543",1,"left",0,0,0,0,1,3,13,8,1,0.43539183629,1,1,0.59951189144,2,0.564091872828,0.075,0.714285714286,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5544",1,"left",0,0,0,0,1,4,14,6,1,0.376590501248,1,1,0.752450264168,2,0.91692144332,0.075,0.733333333333,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5545",2,"down",0,0,0,0,1,5,15,3,1,0.776560008901,1,0,0.564187353913,1,0.975820184471,0.075,0.6875,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5546",1,"left",0,0,0,0,1,6,16,0,1,1.16476416749,1,1,0.681870104909,2,0.916954938701,0.075,0.705882352941,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5547",2,"down",0,0,0,0,1,7,17,5,2,0.317775691055,2,1,1.10539918602,3,1.03455529876,0.075,0.722222222222,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5548",2,"down",0,0,0,0,1,8,18,1,2,1.58822202279,1,0,0.681878575007,2,0.811117232683,0.075,0.684210526316,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5549",1,"left",0,0,0,0,1,9,19,4,1,0.29417723215,1,1,0.540725956573,2,1.3405968261,0.075,0.7,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5550",2,"down",0,0,0,0,2,0,20,9,1,0.29423344279,2,1,0.505404499087,2,0.75227277715,0.075,0.714285714286,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5551",1,"left",0,0,0,0,2,1,21,2,1,0.553097687545,1,1,0.43467842316,2,0.681689922858,0.075,0.727272727273,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5552",2,"down",0,0,0,0,2,2,22,3,2,0.30599571182,2,1,0.705358837564,1,0.422938484382,0.075,0.739130434783,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5553",1,"left",0,0,0,0,2,3,23,8,1,0.340312692861,1,1,0.518115418923,2,0.611071263156,0.075,0.75,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5554",1,"left",0,0,0,0,2,4,24,4,1,0.329502924687,1,1,0.434838584984,1,1.11696972287,0.075,0.76,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5555",1,"left",0,0,0,0,2,5,25,0,1,0.341244788488,1,1,0.423099031213,1,0.846370159386,0.075,0.769230769231,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5556",1,"left",0,0,0,0,2,6,26,6,2,1.27063190385,2,0,1.22297991086,1,0.787556504205,0.075,0.740740740741,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5557",2,"down",0,0,0,0,2,7,27,5,2,0.576341942418,2,1,0.540706706353,2,0.692561291733,0.075,0.75,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5558",2,"down",0,0,0,0,2,8,28,1,2,0.600094018071,2,1,0.528959067487,2,0.658144209556,0.075,0.758620689655,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
"5559",2,"down",0,0,0,0,2,9,29,7,1,0.376555080846,1,0,0.564252804663,2,0.775801165255,0.075,0.733333333333,0.075,"metacognition_realexp","sk",85.3209011126,1,"2013_Nov_21_1517","None",NA
